Area_x,Year,Item,Production,ISO3,Area_y,Population,Exports,Imports,Net_Food_Availability_Capita,Weighted_Degree,Betweenness
Middle Africa,1992,Wheat,15004.53,NA,"China, Hong Kong SAR",5759556,0,0,2.605153938949461,0,0
Middle Africa,1992,Wheat,15004.53,NA,"China, Macao SAR",372248,0,0,40.30788614042251,0,0
Middle Africa,1992,Wheat,15004.53,NA,"China, mainland",1184574237,0,0,0.01266660166272044,0,0
Middle Africa,1992,Wheat,15004.53,NA,"China, Taiwan Province of",20982088,0,0,0.7151113845295092,0,0
Middle Africa,1992,Wheat,15004.53,NA,CÃ´te d'Ivoire,13200310,0,0,1.136680123421344,0,0
Middle Africa,1992,Wheat,15004.53,NA,Czechoslovakia,15618884,0,0,0.9606659477079156,0,0
Middle Africa,1992,Wheat,15004.53,NA,Democratic Republic of the Congo,39228910,0,0,0.3824865386267424,0,0
Middle Africa,1992,Wheat,15004.53,NA,Ethiopia PDR,53652496,0,0,0.27966136002321307,0,0
Middle Africa,1992,Wheat,15004.53,NA,Iran (Islamic Republic of),61184983,0,0,0.2452322328830262,0,0
Middle Africa,1992,Wheat,15004.53,NA,Micronesia (Federated States of),104806,0,0,143.16479972520656,0,0
Middle Africa,1992,Wheat,15004.53,NA,Netherlands (Kingdom of the),15276785,0,0,0.9821785146547524,0,0
Middle Africa,1992,Wheat,15004.53,NA,Netherlands Antilles (former),234523,0,0,63.978927439952585,0,0
Middle Africa,1992,Wheat,15004.53,NA,RÃ©union,676420,0,0,22.182268413116113,0,0
Middle Africa,1992,Wheat,15004.53,NA,Serbia and Montenegro,8485828,0,0,1.768186911165298,0,0
Middle Africa,1992,Wheat,15004.53,NA,Sudan (former),27837104,0,0,0.5390118885930089,0,0
Middle Africa,1992,Wheat,15004.53,NA,TÃ¼rkiye,57990118,0,0,0.25874287753647957,0,0
Middle Africa,1992,Wheat,15004.53,NA,United States Virgin Islands,104418,0,0,143.69677641785898,0,0
Middle Africa,1992,Wheat,15004.53,NA,Venezuela (Bolivarian Republic of),20780948,0,0,0.7220329890628666,0,0
Middle Africa,1992,Wheat,15004.53,NA,Wallis and Futuna Islands,13778,0,0,1089.0209028886632,0,0
Middle Africa,1992,Wheat,15004.53,NA,World,5505989092,0,0,0.00272512890041882,0,0
Middle Africa,1992,Wheat,15004.53,NA,Eastern Africa,202805020,0,0,0.07398500293533168,0,0
Middle Africa,1992,Wheat,15004.53,NA,Middle Africa,77389188,0,0,0.19388406039355263,0,0
Middle Africa,1992,Wheat,15004.53,NA,Northern Africa,154672602,0,0,0.097008324719332,0,0
Middle Africa,1992,Wheat,15004.53,NA,Southern Africa,48101554,0,0,0.3119344127634629,0,0
Middle Africa,1992,Wheat,15004.53,NA,Western Africa,195589449,0,0,0.07671441418089991,0,0
Middle Africa,1992,Wheat,15004.53,NA,Americas,746446434,0,0,0.0201012816413294,0,0
Middle Africa,1992,Wheat,15004.53,NA,Northern America,288226643,0,0,0.05205809512897806,0,0
Middle Africa,1992,Wheat,15004.53,NA,Central America,116817718,0,0,0.1284439574483042,0,0
Middle Africa,1992,Wheat,15004.53,NA,Caribbean,35016035,0,0,0.42850454084821427,0,0
Middle Africa,1992,Wheat,15004.53,NA,South America,306386038,0,0,0.04897262975149018,0,0
Middle Africa,1992,Wheat,15004.53,NA,Asia,3325622564,0,0,0.00451179582506585,0,0
Middle Africa,1992,Wheat,15004.53,NA,Central Asia,53012114,0,0,0.28303964637214807,0,0
Middle Africa,1992,Wheat,15004.53,NA,Eastern Asia,1404715566,0,0,0.0106815431986179,0,0
Middle Africa,1992,Wheat,15004.53,NA,Southern Asia,1255085374,0,0,0.01195498753378031,0,0
Middle Africa,1992,Wheat,15004.53,NA,South-eastern Asia,457512308,0,0,0.03279590458580624,0,0
Middle Africa,1992,Wheat,15004.53,NA,Western Asia,155297203,0,0,0.09661815995488342,0,0
Middle Africa,1992,Wheat,15004.53,NA,Europe,727615967,0,0,0.02062149633942818,0,0
Middle Africa,1992,Wheat,15004.53,NA,Eastern Europe,311608425,0,0,0.04815187522609505,0,0
Middle Africa,1992,Wheat,15004.53,NA,Northern Europe,92819819,0,0,0.16165222214018754,0,0
Middle Africa,1992,Wheat,15004.53,NA,Southern Europe,144204848,0,0,0.10405010794089252,0,0
Middle Africa,1992,Wheat,15004.53,NA,Western Europe,178982876,0,0,0.08383220973608671,0,0
Middle Africa,1992,Wheat,15004.53,NA,Oceania,27746313,0,0,0.5407756338652995,0,0
Middle Africa,1992,Wheat,15004.53,NA,Australia and New Zealand,21081533,0,0,0.7117380884966952,0,0
Middle Africa,1992,Wheat,15004.53,NA,Melanesia,5645931,0,0,2.657582956646123,0,0
Middle Africa,1992,Wheat,15004.53,NA,European Union (27),407244710,0,0,0.03684401449929208,0,0
Middle Africa,1992,Wheat,15004.53,NA,Least Developed Countries (LDCs),547033343,0,0,0.02742891304890715,0,0
Middle Africa,1992,Wheat,15004.53,NA,Land Locked Developing Countries (LLDCs),226498971,0,0,0.06624546651913929,0,0
Middle Africa,1992,Wheat,15004.53,NA,Small Island Developing States (SIDS),50316232,0,0,0.2982045634895713,0,0
Middle Africa,1992,Wheat,15004.53,NA,Low Income Food Deficit Countries (LIFDCs),475832762,0,0,0.0315332007340848,0,0
Middle Africa,1992,Wheat,15004.53,NA,Net Food Importing Developing Countries (NFIDCs),910976608,0,0,0.01647081809591317,0,0
Middle Africa,2002,Maize (corn),2793527,NA,"Ascension, Saint Helena and Tristan da Cunha",5850,0,0,477525.9829059829,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Bolivia (Plurinational State of),8900355,0,0,313.8669187914415,0,0
Middle Africa,2002,Maize (corn),2793527,NA,"China, Hong Kong SAR",6821408,0,0,409.5235177253728,0,0
Middle Africa,2002,Maize (corn),2793527,NA,"China, Macao SAR",456014,0,0,6125.967623801023,0,0
Middle Africa,2002,Maize (corn),2793527,NA,"China, mainland",1286866839,0,0,2.170797253716474,0,0
Middle Africa,2002,Maize (corn),2793527,NA,"China, Taiwan Province of",22566902,0,0,123.7886795449371,0,0
Middle Africa,2002,Maize (corn),2793527,NA,CÃ´te d'Ivoire,18654771,0,0,149.7486621518967,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Democratic Republic of the Congo,53750524,0,0,51.972088681405225,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Iran (Islamic Republic of),68011317,0,0,41.074443537095455,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Micronesia (Federated States of),112448,0,0,24842.83402105862,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Netherlands (Kingdom of the),16288051,0,0,171.5077512957198,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Netherlands Antilles (former),230937,0,0,12096.48951878651,0,0
Middle Africa,2002,Maize (corn),2793527,NA,RÃ©union,781303,0,0,3575.4719999795216,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Serbia and Montenegro,8250510,0,0,338.5884024139114,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Sudan (former),35825533,0,0,77.97586710014893,0,0
Middle Africa,2002,Maize (corn),2793527,NA,TÃ¼rkiye,67048795,0,0,41.664089563429144,0,0
Middle Africa,2002,Maize (corn),2793527,NA,United States Virgin Islands,108418,0,0,25766.26574922983,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Venezuela (Bolivarian Republic of),25435671,0,0,109.82714000350138,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Wallis and Futuna Islands,15024,0,0,185937.6331203408,0,0
Middle Africa,2002,Maize (corn),2793527,NA,World,6337729671,0,0,0.44077724122291617,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Eastern Africa,267834968.99999997,0,0,10.430030889655788,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Middle Africa,105569806,0,0,26.461420228431603,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Northern Africa,188792036,0,0,14.796847680587543,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Southern Africa,54708269,0,0,51.06224435651583,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Western Africa,256505983,0,0,10.89068943861633,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Americas,854486145,0,0,3.2692478588988707,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Northern America,318744898,0,0,8.764146555845421,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Central America,139331995,0,0,20.04942942215103,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Caribbean,38950821,0,0,71.71933551798561,0,0
Middle Africa,2002,Maize (corn),2793527,NA,South America,357458431,0,0,7.814970239154885,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Asia,3848340935,0,0,0.7259042395629118,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Central Asia,57474045,0,0,48.605018143407165,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Eastern Asia,1517938928,0,0,1.8403421563742912,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Southern Asia,1535196779,0,0,1.8196540262543113,0,0
Middle Africa,2002,Maize (corn),2793527,NA,South-eastern Asia,542363453,0,0,5.1506549428211565,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Western Asia,195367728,0,0,14.298815001830803,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Europe,729125843,0,0,3.831337246950387,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Eastern Europe,302250148,0,0,9.242433853167212,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Northern Europe,95205199,0,0,29.342168593124835,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Southern Europe,146780956,0,0,19.03194444380101,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Western Europe,184889539,0,0,15.109167425637857,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Oceania,32365687,0,0,86.31137661313971,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Australia and New Zealand,23546474,0,0,118.6388671187032,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Melanesia,7667823,0,0,364.3181382773181,0,0
Middle Africa,2002,Maize (corn),2793527,NA,European Union (27),429890461,0,0,6.498229789751022,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Least Developed Countries (LDCs),707416730,0,0,3.948912828227854,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Land Locked Developing Countries (LLDCs),346925360,0,0,8.052242130699238,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Small Island Developing States (SIDS),58203396,0,0,47.995945116329636,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Low Income Food Deficit Countries (LIFDCs),620978227,0,0,4.49859089826027,0,0
Middle Africa,2002,Maize (corn),2793527,NA,Net Food Importing Developing Countries (NFIDCs),1164222883,0,0,2.3994778326307817,0,0
Middle Africa,2002,Rice,528597.04,NA,"Ascension, Saint Helena and Tristan da Cunha",5850,0,0,90358.46837606838,0,0
Middle Africa,2002,Rice,528597.04,NA,Bolivia (Plurinational State of),8900355,0,0,59.39055689351718,0,0
Middle Africa,2002,Rice,528597.04,NA,"China, Hong Kong SAR",6821408,0,0,77.4908992395705,0,0
Middle Africa,2002,Rice,528597.04,NA,"China, Macao SAR",456014,0,0,1159.1684465827805,0,0
Middle Africa,2002,Rice,528597.04,NA,"China, mainland",1286866839,0,0,0.41076281086764416,0,0
Middle Africa,2002,Rice,528597.04,NA,"China, Taiwan Province of",22566902,0,0,23.423553662793417,0,0
Middle Africa,2002,Rice,528597.04,NA,CÃ´te d'Ivoire,18654771,0,0,28.335756037959406,0,0
Middle Africa,2002,Rice,528597.04,NA,Democratic Republic of the Congo,53750524,0,0,9.83426766220921,0,0
Middle Africa,2002,Rice,528597.04,NA,Iran (Islamic Republic of),68011317,0,0,7.7721923838057725,0,0
Middle Africa,2002,Rice,528597.04,NA,Micronesia (Federated States of),112448,0,0,4700.813175867957,0,0
Middle Africa,2002,Rice,528597.04,NA,Netherlands (Kingdom of the),16288051,0,0,32.45305653819478,0,0
Middle Africa,2002,Rice,528597.04,NA,Netherlands Antilles (former),230937,0,0,2288.9231262205712,0,0
Middle Africa,2002,Rice,528597.04,NA,RÃ©union,781303,0,0,676.5583134840133,0,0
Middle Africa,2002,Rice,528597.04,NA,Serbia and Montenegro,8250510,0,0,64.0684078923606,0,0
Middle Africa,2002,Rice,528597.04,NA,Sudan (former),35825533,0,0,14.754757172768374,0,0
Middle Africa,2002,Rice,528597.04,NA,TÃ¼rkiye,67048795,0,0,7.8837664420367295,0,0
Middle Africa,2002,Rice,528597.04,NA,United States Virgin Islands,108418,0,0,4875.546864911731,0,0
Middle Africa,2002,Rice,528597.04,NA,Venezuela (Bolivarian Republic of),25435671,0,0,20.781721858251743,0,0
Middle Africa,2002,Rice,528597.04,NA,Wallis and Futuna Islands,15024,0,0,35183.50905218318,0,0
Middle Africa,2002,Rice,528597.04,NA,World,6337729671,0,0,0.08340479437277659,0,0
Middle Africa,2002,Rice,528597.04,NA,Eastern Africa,267834968.99999997,0,0,1.9735923280428709,0,0
Middle Africa,2002,Rice,528597.04,NA,Middle Africa,105569806,0,0,5.007085453960198,0,0
Middle Africa,2002,Rice,528597.04,NA,Northern Africa,188792036,0,0,2.799890563180324,0,0
Middle Africa,2002,Rice,528597.04,NA,Southern Africa,54708269,0,0,9.662105010121962,0,0
Middle Africa,2002,Rice,528597.04,NA,Western Africa,256505983,0,0,2.0607591051784553,0,0
Middle Africa,2002,Rice,528597.04,NA,Americas,854486145,0,0,0.6186139390241372,0,0
Middle Africa,2002,Rice,528597.04,NA,Northern America,318744898,0,0,1.6583701992306088,0,0
Middle Africa,2002,Rice,528597.04,NA,Central America,139331995,0,0,3.793795100687391,0,0
Middle Africa,2002,Rice,528597.04,NA,Caribbean,38950821,0,0,13.57088314004986,0,0
Middle Africa,2002,Rice,528597.04,NA,South America,357458431,0,0,1.4787650651328463,0,0
Middle Africa,2002,Rice,528597.04,NA,Asia,3848340935,0,0,0.13735712321964533,0,0
Middle Africa,2002,Rice,528597.04,NA,Central Asia,57474045,0,0,9.197143510605528,0,0
Middle Africa,2002,Rice,528597.04,NA,Eastern Asia,1517938928,0,0,0.3482334040253298,0,0
Middle Africa,2002,Rice,528597.04,NA,Southern Asia,1535196779,0,0,0.3443187526385502,0,0
Middle Africa,2002,Rice,528597.04,NA,South-eastern Asia,542363453,0,0,0.9746177347978496,0,0
Middle Africa,2002,Rice,528597.04,NA,Western Asia,195367728,0,0,2.7056517747905633,0,0
Middle Africa,2002,Rice,528597.04,NA,Europe,729125843,0,0,0.7249736723431431,0,0
Middle Africa,2002,Rice,528597.04,NA,Eastern Europe,302250148,0,0,1.7488727251177394,0,0
Middle Africa,2002,Rice,528597.04,NA,Northern Europe,95205199,0,0,5.552186703585379,0,0
Middle Africa,2002,Rice,528597.04,NA,Southern Europe,146780956,0,0,3.601264458312971,0,0
Middle Africa,2002,Rice,528597.04,NA,Western Europe,184889539,0,0,2.8589883606124413,0,0
Middle Africa,2002,Rice,528597.04,NA,Oceania,32365687,0,0,16.33201977143263,0,0
Middle Africa,2002,Rice,528597.04,NA,Australia and New Zealand,23546474,0,0,22.44909535075188,0,0
Middle Africa,2002,Rice,528597.04,NA,Melanesia,7667823,0,0,68.93704249563403,0,0
Middle Africa,2002,Rice,528597.04,NA,European Union (27),429890461,0,0,1.2296086746618926,0,0
Middle Africa,2002,Rice,528597.04,NA,Least Developed Countries (LDCs),707416730,0,0,0.7472215705161511,0,0
Middle Africa,2002,Rice,528597.04,NA,Land Locked Developing Countries (LLDCs),346925360,0,0,1.523662150267712,0,0
Middle Africa,2002,Rice,528597.04,NA,Small Island Developing States (SIDS),58203396,0,0,9.081893434534305,0,0
Middle Africa,2002,Rice,528597.04,NA,Low Income Food Deficit Countries (LIFDCs),620978227,0,0,0.85123280819957,0,0
Middle Africa,2002,Rice,528597.04,NA,Net Food Importing Developing Countries (NFIDCs),1164222883,0,0,0.4540342298013395,0,0
Middle Africa,2002,Wheat,17089.47,NA,"Ascension, Saint Helena and Tristan da Cunha",5850,0,0,2921.276923076923,0,0
Middle Africa,2002,Wheat,17089.47,NA,Bolivia (Plurinational State of),8900355,0,0,1.9200885807363863,0,0
Middle Africa,2002,Wheat,17089.47,NA,"China, Hong Kong SAR",6821408,0,0,2.5052701729613593,0,0
Middle Africa,2002,Wheat,17089.47,NA,"China, Macao SAR",456014,0,0,37.475757323240074,0,0
Middle Africa,2002,Wheat,17089.47,NA,"China, mainland",1286866839,0,0,0.01327990548989505,0,0
Middle Africa,2002,Wheat,17089.47,NA,"China, Taiwan Province of",22566902,0,0,0.7572802859692482,0,0
Middle Africa,2002,Wheat,17089.47,NA,CÃ´te d'Ivoire,18654771,0,0,0.916091116851555,0,0
Middle Africa,2002,Wheat,17089.47,NA,Democratic Republic of the Congo,53750524,0,0,0.31794052835652353,0,0
Middle Africa,2002,Wheat,17089.47,NA,Iran (Islamic Republic of),68011317,0,0,0.2512739166630165,0,0
Middle Africa,2002,Wheat,17089.47,NA,Micronesia (Federated States of),112448,0,0,151.9766469834946,0,0
Middle Africa,2002,Wheat,17089.47,NA,Netherlands (Kingdom of the),16288051,0,0,1.0492028788465853,0,0
Middle Africa,2002,Wheat,17089.47,NA,Netherlands Antilles (former),230937,0,0,74.0005715844581,0,0
Middle Africa,2002,Wheat,17089.47,NA,RÃ©union,781303,0,0,21.873037733120185,0,0
Middle Africa,2002,Wheat,17089.47,NA,Serbia and Montenegro,8250510,0,0,2.0713228636775183,0,0
Middle Africa,2002,Wheat,17089.47,NA,Sudan (former),35825533,0,0,0.47701928119255055,0,0
Middle Africa,2002,Wheat,17089.47,NA,TÃ¼rkiye,67048795,0,0,0.25488109070416554,0,0
Middle Africa,2002,Wheat,17089.47,NA,United States Virgin Islands,108418,0,0,157.6257632496449,0,0
Middle Africa,2002,Wheat,17089.47,NA,Venezuela (Bolivarian Republic of),25435671,0,0,0.671870225086651,0,0
Middle Africa,2002,Wheat,17089.47,NA,Wallis and Futuna Islands,15024,0,0,1137.47803514377,0,0
Middle Africa,2002,Wheat,17089.47,NA,World,6337729671,0,0,0.00269646559369635,0,0
Middle Africa,2002,Wheat,17089.47,NA,Eastern Africa,267834968.99999997,0,0,0.06380597001133187,0,0
Middle Africa,2002,Wheat,17089.47,NA,Middle Africa,105569806,0,0,0.16187838784131137,0,0
Middle Africa,2002,Wheat,17089.47,NA,Northern Africa,188792036,0,0,0.0905200789296006,0,0
Middle Africa,2002,Wheat,17089.47,NA,Southern Africa,54708269,0,0,0.31237453336350307,0,0
Middle Africa,2002,Wheat,17089.47,NA,Western Africa,256505983,0,0,0.06662405999317372,0,0
Middle Africa,2002,Wheat,17089.47,NA,Americas,854486145,0,0,0.01999970403264994,0,0
Middle Africa,2002,Wheat,17089.47,NA,Northern America,318744898,0,0,0.05361488170392613,0,0
Middle Africa,2002,Wheat,17089.47,NA,Central America,139331995,0,0,0.12265287667775086,0,0
Middle Africa,2002,Wheat,17089.47,NA,Caribbean,38950821,0,0,0.43874479564885166,0,0
Middle Africa,2002,Wheat,17089.47,NA,South America,357458431,0,0,0.04780827228551227,0,0
Middle Africa,2002,Wheat,17089.47,NA,Asia,3848340935,0,0,0.00444073700554288,0,0
Middle Africa,2002,Wheat,17089.47,NA,Central Asia,57474045,0,0,0.2973423916830632,0,0
Middle Africa,2002,Wheat,17089.47,NA,Eastern Asia,1517938928,0,0,0.01125833831965603,0,0
Middle Africa,2002,Wheat,17089.47,NA,Southern Asia,1535196779,0,0,0.01113177817578003,0,0
Middle Africa,2002,Wheat,17089.47,NA,South-eastern Asia,542363453,0,0,0.03150925805467206,0,0
Middle Africa,2002,Wheat,17089.47,NA,Western Asia,195367728,0,0,0.08747335179124364,0,0
Middle Africa,2002,Wheat,17089.47,NA,Europe,729125843,0,0,0.02343829966262765,0,0
Middle Africa,2002,Wheat,17089.47,NA,Eastern Europe,302250148,0,0,0.05654081598663105,0,0
Middle Africa,2002,Wheat,17089.47,NA,Northern Europe,95205199,0,0,0.1795014366809947,0,0
Middle Africa,2002,Wheat,17089.47,NA,Southern Europe,146780956,0,0,0.1164283873447452,0,0
Middle Africa,2002,Wheat,17089.47,NA,Western Europe,184889539,0,0,0.09243070263699452,0,0
Middle Africa,2002,Wheat,17089.47,NA,Oceania,32365687,0,0,0.5280119652643245,0,0
Middle Africa,2002,Wheat,17089.47,NA,Australia and New Zealand,23546474,0,0,0.7257761820304816,0,0
Middle Africa,2002,Wheat,17089.47,NA,Melanesia,7667823,0,0,2.2287251544538784,0,0
Middle Africa,2002,Wheat,17089.47,NA,European Union (27),429890461,0,0,0.03975308026199725,0,0
Middle Africa,2002,Wheat,17089.47,NA,Least Developed Countries (LDCs),707416730,0,0,0.02415757116742206,0,0
Middle Africa,2002,Wheat,17089.47,NA,Land Locked Developing Countries (LLDCs),346925360,0,0,0.04925978890675504,0,0
Middle Africa,2002,Wheat,17089.47,NA,Small Island Developing States (SIDS),58203396,0,0,0.29361637248795586,0,0
Middle Africa,2002,Wheat,17089.47,NA,Low Income Food Deficit Countries (LIFDCs),620978227,0,0,0.02752024025473602,0,0
Middle Africa,2002,Wheat,17089.47,NA,Net Food Importing Developing Countries (NFIDCs),1164222883,0,0,0.01467886454521784,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,"Ascension, Saint Helena and Tristan da Cunha",5403,0,0,876598.6600037017,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Bolivia (Plurinational State of),10515807,0,0,450.39458788089206,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,"China, Hong Kong SAR",7201061,0,0,657.7173224890055,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,"China, Macao SAR",587446,0,0,8062.464566955941,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,"China, mainland",1369520864,0,0,3.458335454756533,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,"China, Taiwan Province of",23345961,0,0,202.87288923338815,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,CÃ´te d'Ivoire,23467078,0,0,201.82583276878356,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,CuraÃ§ao,160890,0,0,29437.89272173535,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Democratic Republic of the Congo,73254618,0,0,64.65479841830586,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Iran (Islamic Republic of),79370580,0,0,59.67277245548666,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Micronesia (Federated States of),107890,0,0,43898.99490221522,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Netherlands (Kingdom of the),16915194,0,0,280.0004871360033,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,RÃ©union,845058,0,0,5604.659751165009,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Saint BarthÃ©lemy,9197,0,0,514979.07578558224,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,TÃ¼rkiye,75197199,0,0,62.98456090099845,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,United States Virgin Islands,104298,0,0,45410.86655544689,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Venezuela (Bolivarian Republic of),29553826,0,0,160.25886326866782,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Wallis and Futuna Islands,12687,0,0,373316.1945298337,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,World,7201201883,0,0,0.6577044550272887,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Eastern Africa,364896604,0,0,12.979738665915344,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Middle Africa,145133649,0,0,32.633800587484714,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Northern Africa,218715591,0,0,21.654892266002197,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Southern Africa,61244055,0,0,77.33424182967637,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Western Africa,338853555,0,0,13.977314064183272,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Americas,953741211,0,0,4.965982915883457,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Northern America,352164290,0,0,13.449014265472517,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Central America,161395796,0,0,29.345637726524178,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Caribbean,41925866,0,0,112.96755468330696,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,South America,398255259,0,0,11.89252986110599,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Asia,4339608804,0,0,1.0914031134867244,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Central Asia,66087157.99999999,0,0,71.66691235232116,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Eastern Asia,1606190383,0,0,2.948755396700691,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Southern Asia,1801150813,0,0,2.6295757833355844,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,South-eastern Asia,619618612,0,0,7.643835204872768,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Western Asia,246561839,0,0,19.209227913002383,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Europe,740458244,0,0,6.3963938525613875,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Eastern Europe,294998951,0,0,16.055184413181184,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Northern Europe,101064060,0,0,46.86396489513681,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Southern Europe,154364883,0,0,30.682254071996415,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Western Europe,190030349,0,0,24.92371657960803,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Oceania,38550171,0,0,122.85970300884009,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Australia and New Zealand,27264321,0,0,173.71650517172242,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Melanesia,10090432,0,0,469.3815448139386,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,European Union (27),441999214,0,0,10.715545209091706,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Least Developed Countries (LDCs),896874394,0,0,5.28085380927934,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Land Locked Developing Countries (LLDCs),449724497,0,0,10.531475584706696,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Small Island Developing States (SIDS),66073254,0,0,71.68199344321683,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Low Income Food Deficit Countries (LIFDCs),807714754,0,0,5.86378116351704,0,0
Middle Africa,2012,Maize (corn),4736262.56,NA,Net Food Importing Developing Countries (NFIDCs),1451303596,0,0,3.263454023716206,0,0
Middle Africa,2012,Rice,1054556.81,NA,"Ascension, Saint Helena and Tristan da Cunha",5403,0,0,195179.864889876,0,0
Middle Africa,2012,Rice,1054556.81,NA,Bolivia (Plurinational State of),10515807,0,0,100.28301299177514,0,0
Middle Africa,2012,Rice,1054556.81,NA,"China, Hong Kong SAR",7201061,0,0,146.44464336574848,0,0
Middle Africa,2012,Rice,1054556.81,NA,"China, Macao SAR",587446,0,0,1795.1553164035504,0,0
Middle Africa,2012,Rice,1054556.81,NA,"China, mainland",1369520864,0,0,0.7700187983408481,0,0
Middle Africa,2012,Rice,1054556.81,NA,"China, Taiwan Province of",23345961,0,0,45.170846040563504,0,0
Middle Africa,2012,Rice,1054556.81,NA,CÃ´te d'Ivoire,23467078,0,0,44.93771273952385,0,0
Middle Africa,2012,Rice,1054556.81,NA,CuraÃ§ao,160890,0,0,6554.520541985207,0,0
Middle Africa,2012,Rice,1054556.81,NA,Democratic Republic of the Congo,73254618,0,0,14.395772427616782,0,0
Middle Africa,2012,Rice,1054556.81,NA,Iran (Islamic Republic of),79370580,0,0,13.28649494560831,0,0
