Area_x,Year,Item,Production,ISO3,Area_y,Population,Exports,Imports,Net_Food_Availability_Capita,Weighted_Degree,Betweenness,Production_Shocked,Ratio,Imports_Shocked,Exports_Shocked,Availability_After_Shock,Deficit_kg_per_capita,Percent_Drop
Melanesia,2022,Rice,16620.53,NA,Asia,4747661033,0,0,0.00350078278218983,0,0,16620.53,0.9998248861842252,0,0,0.0035007827821898333,3.469446951953614e-18,9.910489075770037e-16
Melanesia,2022,Rice,16620.53,NA,Central Asia,79341768,0,0,0.20948020719679447,0,0,16620.53,0.9998248861842252,0,0,0.20948020719679447,0,0
Melanesia,2022,Rice,16620.53,NA,Eastern Asia,1663264901,0,0,0.00999271372227435,0,0,16620.53,0.9998248861842252,0,0,0.009992713722274355,5.204170427930421e-18,5.207965095937871e-16
Melanesia,2022,Rice,16620.53,NA,Southern Asia,2022467287,0,0,0.00821794750740015,0,0,16620.53,0.9998248861842252,0,0,0.008217947507400153,3.469446951953614e-18,4.221792544707087e-16
Melanesia,2022,Rice,16620.53,NA,South-eastern Asia,684898412,0,0,0.02426714635162564,0,0,16620.53,0.9998248861842252,0,0,0.024267146351625645,3.469446951953614e-18,1.4296888895307618e-16
Melanesia,2022,Rice,16620.53,NA,Western Asia,297688665,0,0,0.05583192090971955,0,0,16620.53,0.9998248861842252,0,0,0.05583192090971955,0,0
Melanesia,2022,Rice,16620.53,NA,Europe,746964086,0,0,0.02225077525347048,0,0,16620.53,0.9998248861842252,0,0,0.022250775253470485,3.469446951953614e-18,1.5592476722412088e-16
Melanesia,2022,Rice,16620.53,NA,Eastern Europe,289050977,0,0,0.05750034188606115,0,0,16620.53,0.9998248861842252,0,0,0.05750034188606115,0,0
Melanesia,2022,Rice,16620.53,NA,Northern Europe,107439461,0,0,0.15469669938124503,0,0,16620.53,0.9998248861842252,0,0,0.15469669938124503,0,0
Melanesia,2022,Rice,16620.53,NA,Southern Europe,151975351,0,0,0.1093633269516186,0,0,16620.53,0.9998248861842252,0,0,0.10936332695161861,1.3877787807814457e-17,1.2689617438169077e-16
Melanesia,2022,Rice,16620.53,NA,Western Europe,198498297,0,0,0.08373134808305181,0,0,16620.53,0.9998248861842252,0,0,0.08373134808305181,0,0
Melanesia,2022,Rice,16620.53,NA,Oceania,45049350,0,0,0.3689405063558075,0,0,16620.53,0.9998248861842252,0,0,0.36894050635580755,5.551115123125783e-17,1.5046098293615578e-16
Melanesia,2022,Rice,16620.53,NA,Australia and New Zealand,31332719,0,0,0.5304528470701824,0,0,16620.53,0.9998248861842252,0,0,0.5304528470701824,0,0
Melanesia,2022,Rice,16620.53,NA,Melanesia,12503827,0,0,1.3292354412772984,0,0,16620.53,0.9998248861842252,0,0,1.3292354412772984,0,0
Melanesia,2022,Rice,16620.53,NA,European Union (27),449113453,0,0,0.03700741959292855,0,0,16620.53,0.9998248861842252,0,0,0.03700741959292855,0,0
Melanesia,2022,Rice,16620.53,NA,Least Developed Countries (LDCs),1134811910,0,0,0.01464606588416929,0,0,16620.53,0.9998248861842252,0,0,0.014646065884169297,6.938893903907228e-18,4.737718619310168e-16
Melanesia,2022,Rice,16620.53,NA,Land Locked Developing Countries (LLDCs),566128954,0,0,0.02935820519789206,0,0,16620.53,0.9998248861842252,0,0,0.029358205197892066,6.938893903907228e-18,2.363527966759169e-16
Melanesia,2022,Rice,16620.53,NA,Small Island Developing States (SIDS),72230332,0,0,0.23010457711865423,0,0,16620.53,0.9998248861842252,0,0,0.23010457711865423,0,0
Melanesia,2022,Rice,16620.53,NA,Low Income Food Deficit Countries (LIFDCs),1039281637,0,0,0.01599232528343036,0,0,16620.53,0.9998248861842252,0,0,0.015992325283430364,3.469446951953614e-18,2.1694449621708898e-16
Melanesia,2022,Rice,16620.53,NA,Net Food Importing Developing Countries (NFIDCs),1780529299,0,0,0.00933460067707652,0,0,16620.53,0.9998248861842252,0,0,0.009334600677076529,8.673617379884035e-18,9.291899760837444e-16
Melanesia,2022,Wheat,5,NA,"Ascension, Saint Helena and Tristan da Cunha",5343,0,0,0.9358038555118848,0,0,5,0.9998248861842252,0,0,0.9358038555118847,-1.1102230246251565e-16,-1.186384324114442e-16
Melanesia,2022,Wheat,5,NA,Bolivia (Plurinational State of),12077154,0,0,4.1400482265937e-4,0,0,5,0.9998248861842252,0,0,4.140048226593782e-4,8.239936510889834e-18,1.9902996438448234e-14
Melanesia,2022,Wheat,5,NA,"China, Hong Kong SAR",7465915,0,0,6.6971027663722e-4,0,0,5,0.9998248861842252,0,0,6.69710276637224e-4,4.0115480381963664e-18,5.9899753343182005e-15
Melanesia,2022,Wheat,5,NA,"China, Macao SAR",704356,0,0,0.00709868305232013,0,0,5,0.9998248861842252,0,0,0.007098683052320133,3.469446951953614e-18,4.887451554580482e-16
Melanesia,2022,Wheat,5,NA,"China, mainland",1425179569,0,0,3.508329833487811e-6,0,0,5,0.9998248861842252,0,0,3.508329833487811e-6,0,0
Melanesia,2022,Wheat,5,NA,"China, Taiwan Province of",23420111,0,0,2.1349172939445e-4,0,0,5,0.9998248861842252,0,0,2.1349172939445077e-4,7.589415207398531e-19,3.554898931647245e-15
Melanesia,2022,Wheat,5,NA,CÃ´te d'Ivoire,30395002,0,0,1.6450072942913e-4,0,0,5,0.9998248861842252,0,0,1.6450072942913443e-4,4.4181238528784306e-18,2.6857776668898242e-14
Melanesia,2022,Wheat,5,NA,CuraÃ§ao,185345,0,0,0.0269767190914241,0,0,5,0.9998248861842252,0,0,0.0269767190914241,0,0
Melanesia,2022,Wheat,5,NA,Democratic Republic of the Congo,102396968,0,0,4.882957081307329e-5,0,0,5,0.9998248861842252,0,0,4.882957081307329e-5,0,0
Melanesia,2022,Wheat,5,NA,Iran (Islamic Republic of),89524246,0,0,5.585079152747067e-5,0,0,5,0.9998248861842252,0,0,5.585079152747067e-5,0,0
Melanesia,2022,Wheat,5,NA,Micronesia (Federated States of),112114,0,0,0.04459746329628771,0,0,5,0.9998248861842252,0,0,0.04459746329628771,0,0
Melanesia,2022,Wheat,5,NA,Netherlands (Kingdom of the),17904421,0,0,2.7926063624174e-4,0,0,5,0.9998248861842252,0,0,2.792606362417416e-4,1.6263032587282567e-18,5.823603643588561e-15
Melanesia,2022,Wheat,5,NA,RÃ©union,871540,0,0,0.00573697133809119,0,0,5,0.9998248861842252,0,0,0.005736971338091195,5.204170427930421e-18,9.071285389516966e-16
Melanesia,2022,Wheat,5,NA,Saint BarthÃ©lemy,10920,0,0,0.45787545787545786,0,0,5,0.9998248861842252,0,0,0.45787545787545786,0,0
Melanesia,2022,Wheat,5,NA,TÃ¼rkiye,87058473,0,0,5.743266367651544e-5,0,0,5,0.9998248861842252,0,0,5.743266367651544e-5,0,0
Melanesia,2022,Wheat,5,NA,United States Virgin Islands,86507,0,0,0.05779879084929543,0,0,5,0.9998248861842252,0,0,0.057798790849295435,6.938893903907228e-18,1.2005257898906053e-16
Melanesia,2022,Wheat,5,NA,Venezuela (Bolivarian Republic of),28213017,0,0,1.7722315908291e-4,0,0,5,0.9998248861842252,0,0,1.7722315908291552e-4,5.5294310796760726e-18,3.120038661024685e-14
Melanesia,2022,Wheat,5,NA,Wallis and Futuna Islands,11478,0,0,0.4356159609688099,0,0,5,0.9998248861842252,0,0,0.4356159609688099,0,0
Melanesia,2022,Wheat,5,NA,World,8021406686,0,0,6.233320657742798e-7,0,0,5,0.9998248861842252,0,0,6.233320657742798e-7,0,0
Melanesia,2022,Wheat,5,NA,Eastern Africa,475299909,0,0,1.0519673800316254e-5,0,0,5,0.9998248861842252,0,0,1.0519673800316254e-5,0,0
Melanesia,2022,Wheat,5,NA,Middle Africa,199713824,0,0,2.5035823258784528e-5,0,0,5,0.9998248861842252,0,0,2.5035823258784528e-5,0,0
Melanesia,2022,Wheat,5,NA,Northern Africa,264719925,0,0,1.888788688648956e-5,0,0,5,0.9998248861842252,0,0,1.8887886886489562e-5,3.3881317890172014e-21,1.793811986157499e-16
Melanesia,2022,Wheat,5,NA,Southern Africa,71212991,0,0,7.021190838621004e-5,0,0,5,0.9998248861842252,0,0,7.021190838621004e-5,0,0
Melanesia,2022,Wheat,5,NA,Western Africa,435937001,0,0,1.146954717890533e-5,0,0,5,0.9998248861842252,0,0,1.146954717890533e-5,0,0
Melanesia,2022,Wheat,5,NA,Americas,1034848565,0,0,4.831624808795092e-6,0,0,5,0.9998248861842252,0,0,4.831624808795092e-6,0,0
Melanesia,2022,Wheat,5,NA,Northern America,380481775,0,0,1.314123390009942e-5,0,0,5,0.9998248861842252,0,0,1.314123390009942e-5,0,0
Melanesia,2022,Wheat,5,NA,Central America,179821109,0,0,2.7805411877423137e-5,0,0,5,0.9998248861842252,0,0,2.7805411877423134e-5,-3.3881317890172014e-21,-1.218515231478454e-16
Melanesia,2022,Wheat,5,NA,Caribbean,44052902,0,0,1.1349990064218e-4,0,0,5,0.9998248861842252,0,0,1.1349990064218697e-4,6.979551485375435e-18,6.149389951784347e-14
Melanesia,2022,Wheat,5,NA,South America,430492778,0,0,1.1614596702943993e-5,0,0,5,0.9998248861842252,0,0,1.1614596702943993e-5,0,0
Melanesia,2022,Wheat,5,NA,Asia,4747661033,0,0,1.0531501649435468e-6,0,0,5,0.9998248861842252,0,0,1.0531501649435468e-6,0,0
Melanesia,2022,Wheat,5,NA,Central Asia,79341768,0,0,6.301850999841596e-5,0,0,5,0.9998248861842252,0,0,6.301850999841596e-5,0,0
Melanesia,2022,Wheat,5,NA,Eastern Asia,1663264901,0,0,3.006135701531286e-6,0,0,5,0.9998248861842252,0,0,3.006135701531286e-6,0,0
Melanesia,2022,Wheat,5,NA,Southern Asia,2022467287,0,0,2.472227873419245e-6,0,0,5,0.9998248861842252,0,0,2.472227873419245e-6,0,0
Melanesia,2022,Wheat,5,NA,South-eastern Asia,684898412,0,0,7.300352741947954e-6,0,0,5,0.9998248861842252,0,0,7.300352741947954e-6,0,0
Melanesia,2022,Wheat,5,NA,Western Asia,297688665,0,0,1.679607115709293e-5,0,0,5,0.9998248861842252,0,0,1.679607115709293e-5,0,0
Melanesia,2022,Wheat,5,NA,Europe,746964086,0,0,6.693762248697992e-6,0,0,5,0.9998248861842252,0,0,6.693762248697992e-6,0,0
Melanesia,2022,Wheat,5,NA,Eastern Europe,289050977,0,0,1.729798685302489e-5,0,0,5,0.9998248861842252,0,0,1.729798685302489e-5,0,0
Melanesia,2022,Wheat,5,NA,Northern Europe,107439461,0,0,4.653783585157785e-5,0,0,5,0.9998248861842252,0,0,4.653783585157785e-5,0,0
Melanesia,2022,Wheat,5,NA,Southern Europe,151975351,0,0,3.2900072064975854e-5,0,0,5,0.9998248861842252,0,0,3.2900072064975854e-5,0,0
Melanesia,2022,Wheat,5,NA,Western Europe,198498297,0,0,2.518913298283864e-5,0,0,5,0.9998248861842252,0,0,2.5189132982838638e-5,-3.3881317890172014e-21,-1.3450767802629554e-16
Melanesia,2022,Wheat,5,NA,Oceania,45049350,0,0,1.1098939274373e-4,0,0,5,0.9998248861842252,0,0,1.1098939274373549e-4,5.488773498207866e-18,4.945313567830055e-14
Melanesia,2022,Wheat,5,NA,Australia and New Zealand,31332719,0,0,1.5957759682458e-4,0,0,5,0.9998248861842252,0,0,1.5957759682458454e-4,4.526544070126981e-18,2.8365786678081804e-14
Melanesia,2022,Wheat,5,NA,Melanesia,12503827,0,0,3.998775734821e-4,0,0,5,0.9998248861842252,0,0,3.998775734821027e-4,2.710505431213761e-18,6.7783381988915e-15
Melanesia,2022,Wheat,5,NA,European Union (27),449113453,0,0,1.113304437130722e-5,0,0,5,0.9998248861842252,0,0,1.1133044371307221e-5,1.6940658945086007e-21,1.5216555669845828e-16
Melanesia,2022,Wheat,5,NA,Least Developed Countries (LDCs),1134811910,0,0,4.406016500126439e-6,0,0,5,0.9998248861842252,0,0,4.406016500126439e-6,0,0
Melanesia,2022,Wheat,5,NA,Land Locked Developing Countries (LLDCs),566128954,0,0,8.831910052775714e-6,0,0,5,0.9998248861842252,0,0,8.831910052775714e-6,0,0
Melanesia,2022,Wheat,5,NA,Small Island Developing States (SIDS),72230332,0,0,6.92229962337706e-5,0,0,5,0.9998248861842252,0,0,6.92229962337706e-5,0,0
Melanesia,2022,Wheat,5,NA,Low Income Food Deficit Countries (LIFDCs),1039281637,0,0,4.8110154379644836e-6,0,0,5,0.9998248861842252,0,0,4.8110154379644836e-6,0,0
Melanesia,2022,Wheat,5,NA,Net Food Importing Developing Countries (NFIDCs),1780529299,0,0,2.808153734290221e-6,0,0,5,0.9998248861842252,0,0,2.808153734290221e-6,0,0
Mexico,2022,Maize (corn),26553239.3,MEX,Mexico,128613117,2728389000.5733657,2407506364.099,206.45825184378356,5135895364.672355,5.904626507002211e-4,26553239.3,0.9998248861842252,2407084776.47308,2728389000.5733657,-2291.7645701743263,-2498.22282201811,-12.100377677848343
Mexico,2022,Rice,246317.45,MEX,Mexico,128613117,2728389000.5733657,2407506364.099,1.9151814040864896,5135895364.672355,5.904626507002211e-4,246317.45,0.9998248861842252,2407084776.47308,2728389000.5733657,-2496.3076406140262,-2498.2228220181128,-1304.4314322849873
Mexico,2022,Wheat,3610847.35,MEX,Mexico,128613117,2728389000.5733657,2407506364.099,28.075265060250427,5135895364.672355,5.904626507002211e-4,3610847.35,0.9998248861842252,2407084776.47308,2728389000.5733657,-2470.147556957862,-2498.2228220181123,-88.98305382538136
Micronesia,2022,Maize (corn),90.77,FSM,Micronesia,523477,0,0,0.17339825818517338,0,0,90.77,0.9998248861842252,0,0,0.17339825818517338,0,0
Micronesia,2022,Rice,182.11,FSM,Micronesia,523477,0,0,0.3478853894249413,0,0,182.11,0.9998248861842252,0,0,0.3478853894249413,0,0
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,"Ascension, Saint Helena and Tristan da Cunha",5343,0,0,16.988583192962754,0,0,90.77,0.9998248861842252,0,0,16.988583192962754,0,0
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Bolivia (Plurinational State of),12077154,0,0,0.00751584355055835,0,0,90.77,0.9998248861842252,0,0,0.007515843550558352,1.734723475976807e-18,2.308088858299791e-16
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,"China, Hong Kong SAR",7465915,0,0,0.01215792036207216,0,0,90.77,0.9998248861842252,0,0,0.012157920362072165,5.204170427930421e-18,4.280477477188737e-16
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,"China, Macao SAR",704356,0,0,0.1288694921318197,0,0,90.77,0.9998248861842252,0,0,0.1288694921318197,0,0
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,"China, mainland",1425179569,0,0,6.369021979713772e-5,0,0,90.77,0.9998248861842252,0,0,6.369021979713772e-5,0,0
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,"China, Taiwan Province of",23420111,0,0,0.00387572885542685,0,0,90.77,0.9998248861842252,0,0,0.0038757288554268593,9.107298248878237e-18,2.3498285325419682e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,CÃ´te d'Ivoire,30395002,0,0,0.0029863462420565,0,0,90.77,0.9998248861842252,0,0,0.0029863462420565063,6.5052130349130266e-18,2.17831842245905e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,CuraÃ§ao,185345,0,0,0.48973535838571314,0,0,90.77,0.9998248861842252,0,0,0.48973535838571314,0,0
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Democratic Republic of the Congo,102396968,0,0,8.8645202854053e-4,0,0,90.77,0.9998248861842252,0,0,8.864520285405326e-4,2.6020852139652106e-18,2.935393151786599e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Iran (Islamic Republic of),89524246,0,0,0.0010139152693897,0,0,90.77,0.9998248861842252,0,0,0.0010139152693897026,2.6020852139652106e-18,2.5663734362452872e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Micronesia (Federated States of),112114,0,0,0.8096223486808071,0,0,90.77,0.9998248861842252,0,0,0.8096223486808071,0,0
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Netherlands (Kingdom of the),17904421,0,0,0.00506969759033257,0,0,90.77,0.9998248861842252,0,0,0.005069697590332578,7.806255641895632e-18,1.5397872363790332e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,RÃ©union,871540,0,0,0.10414897767170755,0,0,90.77,0.9998248861842252,0,0,0.10414897767170755,0,0
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Saint BarthÃ©lemy,10920,0,0,8.312271062271062,0,0,90.77,0.9998248861842252,0,0,8.312271062271062,0,0
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,TÃ¼rkiye,87058473,0,0,0.00104263257638346,0,0,90.77,0.9998248861842252,0,0,0.0010426325763834613,1.3010426069826053e-18,1.2478438104202367e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,United States Virgin Islands,86507,0,0,1.049279249078109,0,0,90.77,0.9998248861842252,0,0,1.0492792490781093,2.220446049250313e-16,2.11616311978073e-16
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Venezuela (Bolivarian Republic of),28213017,0,0,0.00321730922999124,0,0,90.77,0.9998248861842252,0,0,0.0032173092299912485,8.673617379884035e-18,2.695922822410096e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Wallis and Futuna Islands,11478,0,0,7.908172155427775,0,0,90.77,0.9998248861842252,0,0,7.908172155427775,0,0
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,World,8021406686,0,0,1.1315970322066276e-5,0,0,90.77,0.9998248861842252,0,0,1.1315970322066276e-5,0,0
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Eastern Africa,475299909,0,0,1.9097415817094e-4,0,0,90.77,0.9998248861842252,0,0,1.9097415817094127e-4,1.2739375526704677e-18,6.6707326523736925e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Middle Africa,199713824,0,0,4.5450033543997e-4,0,0,90.77,0.9998248861842252,0,0,4.5450033543997434e-4,4.336808689942018e-18,9.54192626886371e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Northern Africa,264719925,0,0,3.4289069853733e-4,0,0,90.77,0.9998248861842252,0,0,3.428906985373315e-4,1.463672932855431e-18,4.268628280379215e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Southern Africa,71212991,0,0,0.00127462698484325,0,0,90.77,0.9998248861842252,0,0,0.0012746269848432571,7.15573433840433e-18,5.613983089558018e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Western Africa,435937001,0,0,2.0821815948584e-4,0,0,90.77,0.9998248861842252,0,0,2.0821815948584736e-4,7.345469718589293e-18,3.5277757409477175e-14
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Americas,1034848565,0,0,8.77133167788661e-5,0,0,90.77,0.9998248861842252,0,0,8.77133167788661e-5,0,0
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Northern America,380481775,0,0,2.385659602224e-4,0,0,90.77,0.9998248861842252,0,0,2.3856596022240486e-4,4.851804721872632e-18,2.0337372177277936e-14
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Central America,179821109,0,0,5.0477944722273e-4,0,0,90.77,0.9998248861842252,0,0,5.047794472227395e-4,9.540979117872439e-18,1.8901282867926588e-14
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Caribbean,44052902,0,0,0.00206047719625826,0,0,90.77,0.9998248861842252,0,0,0.0020604771962582625,2.6020852139652106e-18,1.2628556232946854e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,South America,430492778,0,0,2.1085138854524e-4,0,0,90.77,0.9998248861842252,0,0,2.1085138854524523e-4,5.231275482242559e-18,2.481024914436427e-14
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Asia,4747661033,0,0,1.911888809438515e-5,0,0,90.77,0.9998248861842252,0,0,1.911888809438515e-5,0,0
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Central Asia,79341768,0,0,0.00114403803051124,0,0,90.77,0.9998248861842252,0,0,0.0011440380305112435,3.469446951953614e-18,3.032632534430006e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Eastern Asia,1663264901,0,0,5.4573387525598966e-5,0,0,90.77,0.9998248861842252,0,0,5.4573387525598966e-5,0,0
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Southern Asia,2022467287,0,0,4.488082481405297e-5,0,0,90.77,0.9998248861842252,0,0,4.488082481405297e-5,0,0
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,South-eastern Asia,684898412,0,0,1.3253060367732e-4,0,0,90.77,0.9998248861842252,0,0,1.3253060367732317e-4,3.1712913545201005e-18,2.3928747523412997e-14
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Western Asia,297688665,0,0,3.0491587578586e-4,0,0,90.77,0.9998248861842252,0,0,3.0491587578586506e-4,5.041540102057596e-18,1.6534200093924362e-14
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Europe,746964086,0,0,1.2151855986286e-4,0,0,90.77,0.9998248861842252,0,0,1.2151855986286334e-4,3.347474207548995e-18,2.754702007106399e-14
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Eastern Europe,289050977,0,0,3.1402765332981e-4,0,0,90.77,0.9998248861842252,0,0,3.1402765332981384e-4,3.848917712323541e-18,1.2256620305604695e-14
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Northern Europe,107439461,0,0,8.4484787204954e-4,0,0,90.77,0.9998248861842252,0,0,8.448478720495443e-4,4.228388472693467e-18,5.004911076399709e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Southern Europe,151975351,0,0,5.9726790826757e-4,0,0,90.77,0.9998248861842252,0,0,5.972679082675717e-4,1.6263032587282567e-18,2.722904137685042e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Western Europe,198498297,0,0,4.5728352017045e-4,0,0,90.77,0.9998248861842252,0,0,4.5728352017045267e-4,2.656295322589486e-18,5.808858630198101e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Oceania,45049350,0,0,0.00201490143586977,0,0,90.77,0.9998248861842252,0,0,0.002014901435869774,3.903127820947816e-18,1.9371308945754747e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Australia and New Zealand,31332719,0,0,0.0028969716927535,0,0,90.77,0.9998248861842252,0,0,0.002896971692753508,8.239936510889834e-18,2.8443275892205828e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Melanesia,12503827,0,0,0.00725937746899409,0,0,90.77,0.9998248861842252,0,0,0.007259377468994093,2.6020852139652106e-18,3.5844467725767313e-16
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,European Union (27),449113453,0,0,2.0210928751671e-4,0,0,90.77,0.9998248861842252,0,0,2.0210928751671127e-4,1.2739375526704677e-18,6.30321133839602e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Least Developed Countries (LDCs),1134811910,0,0,7.998682354329538e-5,0,0,90.77,0.9998248861842252,0,0,7.998682354329538e-5,0,0
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Land Locked Developing Countries (LLDCs),566128954,0,0,1.6033449509809e-4,0,0,90.77,0.9998248861842252,0,0,1.6033449509809033e-4,3.2526065174565133e-19,2.0286380142131126e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Small Island Developing States (SIDS),72230332,0,0,0.00125667427362787,0,0,90.77,0.9998248861842252,0,0,0.0012566742736278714,1.3010426069826053e-18,1.0353061523465815e-15
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Low Income Food Deficit Countries (LIFDCs),1039281637,0,0,8.733917426080723e-5,0,0,90.77,0.9998248861842252,0,0,8.733917426080723e-5,0,0
Micronesia (Federated States of),2022,Maize (corn),90.77,NA,Net Food Importing Developing Countries (NFIDCs),1780529299,0,0,5.097922289230468e-5,0,0,90.77,0.9998248861842252,0,0,5.097922289230468e-5,0,0
Micronesia (Federated States of),2022,Rice,182.11,NA,"Ascension, Saint Helena and Tristan da Cunha",5343,0,0,34.08384802545387,0,0,182.11,0.9998248861842252,0,0,34.08384802545387,0,0
Micronesia (Federated States of),2022,Rice,182.11,NA,Bolivia (Plurinational State of),12077154,0,0,0.01507888365089987,0,0,182.11,0.9998248861842252,0,0,0.015078883650899873,3.469446951953614e-18,2.3008645946721434e-16
Micronesia (Federated States of),2022,Rice,182.11,NA,"China, Hong Kong SAR",7465915,0,0,0.02439218769568097,0,0,182.11,0.9998248861842252,0,0,0.02439218769568097,0,0
Micronesia (Federated States of),2022,Rice,182.11,NA,"China, Macao SAR",704356,0,0,0.2585482341316039,0,0,182.11,0.9998248861842252,0,0,0.2585482341316039,0,0
Micronesia (Federated States of),2022,Rice,182.11,NA,"China, mainland",1425179569,0,0,1.2778038919529e-4,0,0,182.11,0.9998248861842252,0,0,1.2778038919529305e-4,3.0357660829594124e-18,2.3757683804826843e-14
Micronesia (Federated States of),2022,Rice,182.11,NA,"China, Taiwan Province of",23420111,0,0,0.00777579576800468,0,0,182.11,0.9998248861842252,0,0,0.007775795768004686,6.071532165918825e-18,7.808245415731668e-16
Micronesia (Federated States of),2022,Rice,182.11,NA,CÃ´te d'Ivoire,30395002,0,0,0.00599144556726793,0,0,182.11,0.9998248861842252,0,0,0.005991445567267935,4.336808689942018e-18,7.238334457438092e-16
Micronesia (Federated States of),2022,Rice,182.11,NA,CuraÃ§ao,185345,0,0,0.9825460627478486,0,0,182.11,0.9998248861842252,0,0,0.9825460627478486,0,0
Micronesia (Federated States of),2022,Rice,182.11,NA,Democratic Republic of the Congo,102396968,0,0,0.00177847062815375,0,0,182.11,0.9998248861842252,0,0,0.0017784706281537555,5.421010862427522e-18,3.048130667221158e-15
Micronesia (Federated States of),2022,Rice,182.11,NA,Iran (Islamic Republic of),89524246,0,0,0.00203419752901353,0,0,182.11,0.9998248861842252,0,0,0.0020341975290135367,6.5052130349130266e-18,3.197925934984143e-15
Micronesia (Federated States of),2022,Rice,182.11,NA,Micronesia (Federated States of),112114,0,0,1.6243288081773908,0,0,182.11,0.9998248861842252,0,0,1.6243288081773908,0,0
Micronesia (Federated States of),2022,Rice,182.11,NA,Netherlands (Kingdom of the),17904421,0,0,0.01017123089319671,0,0,182.11,0.9998248861842252,0,0,0.010171230893196714,5.204170427930421e-18,5.116559128955931e-16
Micronesia (Federated States of),2022,Rice,182.11,NA,RÃ©union,871540,0,0,0.2089519700759575,0,0,182.11,0.9998248861842252,0,0,0.2089519700759575,0,0
Micronesia (Federated States of),2022,Rice,182.11,NA,Saint BarthÃ©lemy,10920,0,0,16.676739926739927,0,0,182.11,0.9998248861842252,0,0,16.676739926739927,0,0
Micronesia (Federated States of),2022,Rice,182.11,NA,TÃ¼rkiye,87058473,0,0,0.00209181247642604,0,0,182.11,0.9998248861842252,0,0,0.0020918124764260455,5.637851296924623e-18,2.6951991923086518e-15
Micronesia (Federated States of),2022,Rice,182.11,NA,United States Virgin Islands,86507,0,0,2.1051475603130383,0,0,182.11,0.9998248861842252,0,0,2.1051475603130383,0,0
Micronesia (Federated States of),2022,Rice,182.11,NA,Venezuela (Bolivarian Republic of),28213017,0,0,0.00645482190011794,0,0,182.11,0.9998248861842252,0,0,0.006454821900117949,9.540979117872439e-18,1.4781165561977954e-15
Micronesia (Federated States of),2022,Rice,182.11,NA,Wallis and Futuna Islands,11478,0,0,15.866004530405997,0,0,182.11,0.9998248861842252,0,0,15.866004530405995,-1.7763568394002505e-15,-1.1195993521847275e-16
Micronesia (Federated States of),2022,Rice,182.11,NA,World,8021406686,0,0,2.270300049963082e-5,0,0,182.11,0.9998248861842252,0,0,2.270300049963082e-5,0,0
