ISO3,Production,Imports_Original,Imports_Shocked,Population,Availability_Baseline,Availability_After_Shock,Percent_Drop,Severity
NA,44054827.24,0,0,1034848565,42.57127924799316,42.57127924799316,0,Low
NA,44054827.24,0,0,380481775,115.78695783786227,115.78695783786227,0,Low
NA,44054827.24,0,0,179821109,244.99252331938405,244.99252331938405,0,Low
NA,44054827.24,0,0,44052902,1000.0437029097425,1000.0437029097425,0,Low
NA,44054827.24,0,0,430492778,102.33581024209424,102.33581024209424,0,Low
NA,44054827.24,0,0,4747661033,9.279269714873092,9.279269714873092,0,Low
NA,44054827.24,0,0,79341768,555.2539141804856,555.2539141804856,0,Low
NA,44054827.24,0,0,1663264901,26.4869577981914,26.4869577981914,0,Low
NA,44054827.24,0,0,2022467287,21.782714372279486,21.782714372279486,0,Low
NA,44054827.24,0,0,684898412,64.32315576751549,64.32315576751549,0,Low
NA,44054827.24,0,0,297688665,147.9896026272952,147.9896026272952,0,Low
NA,44054827.24,0,0,746964086,58.978507890404785,58.978507890404785,0,Low
NA,44054827.24,0,0,289050977,152.41196448196055,152.41196448196055,0,Low
NA,44054827.24,0,0,107439461,410.0432637129481,410.0432637129481,0,Low
NA,44054827.24,0,0,151975351,289.8813982012122,289.8813982012122,0,Low
NA,44054827.24,0,0,198498297,221.9405803768684,221.9405803768684,0,Low
NA,44054827.24,0,0,45049350,977.9237045595553,977.9237045595553,0,Low
NA,44054827.24,0,0,31332719,1406.032691896289,1406.032691896289,0,Low
NA,44054827.24,0,0,12503827,3523.3074833808882,3523.3074833808882,0,Low
NA,44054827.24,0,0,449113453,98.0928692866388,98.0928692866388,0,Low
NA,44054827.24,0,0,1134811910,38.82125914593195,38.82125914593195,0,Low
NA,44054827.24,0,0,566128954,77.81765431485067,77.81765431485067,0,Low
NA,44054827.24,0,0,72230332,609.9214280227869,609.9214280227869,0,Low
NA,44054827.24,0,0,1039281637,42.38969079369965,42.38969079369965,0,Low
NA,44054827.24,0,0,1780529299,24.742545525503314,24.742545525503314,0,Low
NA,17512830.29,0,0,5343,3277714.8212614637,3277714.8212614637,0,Low
NA,17512830.29,0,0,12077154,1450.0792396950474,1450.0792396950474,0,Low
NA,17512830.29,0,0,7465915,2345.704483643331,2345.704483643331,0,Low
NA,17512830.29,0,0,704356,24863.60631555634,24863.60631555634,0,Low
NA,17512830.29,0,0,1425179569,12.288156995043199,12.288156995043199,0,Low
NA,17512830.29,0,0,23420111,747.7688850407242,747.7688850407242,0,Low
NA,17512830.29,0,0,30395002,576.174671414728,576.174671414728,0,Low
NA,17512830.29,0,0,185345,94487.74064582266,94487.74064582266,0,Low
NA,17512830.29,0,0,102396968,171.02879735657797,171.02879735657797,0,Low
NA,17512830.29,0,0,89524246,195.62108671655275,195.62108671655275,0,Low
NA,17512830.29,0,0,112114,156205.56121447813,156205.56121447813,0,Low
NA,17512830.29,0,0,17904421,978.1288258358089,978.1288258358089,0,Low
NA,17512830.29,0,0,871540,20094.12108451706,20094.12108451706,0,Low
NA,17512830.29,0,0,10920,1603739.0375457876,1603739.0375457876,0,Low
NA,17512830.29,0,0,87058473,201.16169841389245,201.16169841389245,0,Low
NA,17512830.29,0,0,86507,202444.0830221832,202444.0830221832,0,Low
NA,17512830.29,0,0,28213017,620.7358216953543,620.7358216953543,0,Low
NA,17512830.29,0,0,11478,1525773.6792124063,1525773.6792124063,0,Low
NA,17512830.29,0,0,8021406686,2.183261736444016,2.183261736444016,0,Low
NA,17512830.29,0,0,475299909,36.845852394219584,36.845852394219584,0,Low
NA,17512830.29,0,0,199713824,87.68962478030565,87.68962478030565,0,Low
NA,17512830.29,0,0,264719925,66.15607151596163,66.15607151596163,0,Low
NA,17512830.29,0,0,71212991,245.92184718094484,245.92184718094484,0,Low
NA,17512830.29,0,0,435937001,40.17284664946346,40.17284664946346,0,Low
NA,17512830.29,0,0,1034848565,16.923085060276428,16.923085060276428,0,Low
NA,17512830.29,0,0,380481775,46.028039818727194,46.028039818727194,0,Low
NA,17512830.29,0,0,179821109,97.39029187057233,97.39029187057233,0,Low
NA,17512830.29,0,0,44052902,397.5408995756965,397.5408995756965,0,Low
NA,17512830.29,0,0,430492778,40.680892189090336,40.680892189090336,0,Low
NA,17512830.29,0,0,4747661033,3.6887280217083687,3.6887280217083687,0,Low
NA,17512830.29,0,0,79341768,220.7264941461854,220.7264941461854,0,Low
NA,17512830.29,0,0,1663264901,10.5291888739255,10.5291888739255,0,Low
NA,17512830.29,0,0,2022467287,8.659141437079768,8.659141437079768,0,Low
NA,17512830.29,0,0,684898412,25.569967725374138,25.569967725374138,0,Low
NA,17512830.29,0,0,297688665,58.82934874258649,58.82934874258649,0,Low
NA,17512830.29,0,0,746964086,23.44534445261134,23.44534445261134,0,Low
NA,17512830.29,0,0,289050977,60.58734162313522,60.58734162313522,0,Low
NA,17512830.29,0,0,107439461,163.0018442665121,163.0018442665121,0,Low
NA,17512830.29,0,0,151975351,115.23467572053839,115.23467572053839,0,Low
NA,17512830.29,0,0,198498297,88.22660221613891,88.22660221613891,0,Low
NA,17512830.29,0,0,45049350,388.7476798222394,388.7476798222394,0,Low
NA,17512830.29,0,0,31332719,558.9310742549984,558.9310742549984,0,Low
NA,17512830.29,0,0,12503827,1400.5976162338138,1400.5976162338138,0,Low
NA,17512830.29,0,0,449113453,38.99422333714862,38.99422333714862,0,Low
NA,17512830.29,0,0,1134811910,15.432363844330819,15.432363844330819,0,Low
NA,17512830.29,0,0,566128954,30.934348378161207,30.934348378161207,0,Low
NA,17512830.29,0,0,72230332,242.45811704146672,242.45811704146672,0,Low
NA,17512830.29,0,0,1039281637,16.850899377528403,16.850899377528403,0,Low
NA,17512830.29,0,0,1780529299,9.83574395537088,9.83574395537088,0,Low
NA,42262329.16,0,0,5343,7909850.11416807,7909850.11416807,0,Low
NA,42262329.16,0,0,12077154,3499.3616178116135,3499.3616178116135,0,Low
NA,42262329.16,0,0,7465915,5660.703230615403,5660.703230615403,0,Low
NA,42262329.16,0,0,704356,60001.3759519334,60001.3759519334,0,Low
NA,42262329.16,0,0,1425179569,29.65403804494197,29.65403804494197,0,Low
NA,42262329.16,0,0,23420111,1804.5315481211853,1804.5315481211853,0,Low
NA,42262329.16,0,0,30395002,1390.4367948388356,1390.4367948388356,0,Low
NA,42262329.16,0,0,185345,228019.79637972428,228019.79637972428,0,Low
NA,42262329.16,0,0,102396968,412.73027888872645,412.73027888872645,0,Low
NA,42262329.16,0,0,89524246,472.07690707610095,472.07690707610095,0,Low
NA,42262329.16,0,0,112114,376958.53470574593,376958.53470574593,0,Low
NA,42262329.16,0,0,17904421,2360.440986055902,2360.440986055902,0,Low
NA,42262329.16,0,0,871540,48491.554214379146,48491.554214379146,0,Low
NA,42262329.16,0,0,10920,3870176.663003663,3870176.663003663,0,Low
NA,42262329.16,0,0,87058473,485.44762736649426,485.44762736649426,0,Low
NA,42262329.16,0,0,86507,488542.3047845839,488542.3047845839,0,Low
NA,42262329.16,0,0,28213017,1497.972696787444,1497.972696787444,0,Low
NA,42262329.16,0,0,11478,3682029.0259627113,3682029.0259627113,0,Low
NA,42262329.16,0,0,8021406686,5.268692987947077,5.268692987947077,0,Low
NA,42262329.16,0,0,475299909,88.91718336095873,88.91718336095873,0,Low
NA,42262329.16,0,0,199713824,211.61444067086714,211.61444067086714,0,Low
NA,42262329.16,0,0,264719925,159.64921854673386,159.64921854673386,0,Low
NA,42262329.16,0,0,71212991,593.4637566339546,593.4637566339546,0,Low
NA,42262329.16,0,0,435937001,96.9459556382093,96.9459556382093,0,Low
NA,42262329.16,0,0,1034848565,40.839143609384045,40.839143609384045,0,Low
NA,42262329.16,0,0,380481775,111.07583053091045,111.07583053091045,0,Low
NA,42262329.16,0,0,179821109,235.024293838606,235.024293838606,0,Low
NA,42262329.16,0,0,44052902,959.3540321134803,959.3540321134803,0,Low
NA,42262329.16,0,0,430492778,98.17198178409394,98.17198178409394,0,Low
NA,42262329.16,0,0,4747661033,8.901715785150493,8.901715785150493,0,Low
NA,42262329.16,0,0,79341768,532.6618025451613,532.6618025451613,0,Low
NA,42262329.16,0,0,1663264901,25.409259303548545,25.409259303548545,0,Low
NA,42262329.16,0,0,2022467287,20.89642162899419,20.89642162899419,0,Low
NA,42262329.16,0,0,684898412,61.7059821128626,61.7059821128626,0,Low
NA,42262329.16,0,0,297688665,141.9682175671687,141.9682175671687,0,Low
NA,42262329.16,0,0,746964086,56.57879669465126,56.57879669465126,0,Low
NA,42262329.16,0,0,289050977,146.2106428375781,146.2106428375781,0,Low
NA,42262329.16,0,0,107439461,393.3594674306864,393.3594674306864,0,Low
NA,42262329.16,0,0,151975351,278.0867349995461,278.0867349995461,0,Low
NA,42262329.16,0,0,198498297,212.91028587514785,212.91028587514785,0,Low
NA,42262329.16,0,0,45049350,938.1340498808529,938.1340498808529,0,Low
NA,42262329.16,0,0,31332719,1348.8241847124725,1348.8241847124725,0,Low
NA,42262329.16,0,0,12503827,3379.9515268405426,3379.9515268405426,0,Low
NA,42262329.16,0,0,449113453,94.10167715461421,94.10167715461421,0,Low
NA,42262329.16,0,0,1134811910,37.241703922546954,37.241703922546954,0,Low
NA,42262329.16,0,0,566128954,74.65141795238404,74.65141795238404,0,Low
NA,42262329.16,0,0,72230332,585.1050104546107,585.1050104546107,0,Low
NA,42262329.16,0,0,1039281637,40.66494360661931,40.66494360661931,0,Low
NA,42262329.16,0,0,1780529299,23.735823490091303,23.735823490091303,0,Low
LAO,462810,32577678.535382,30581087.509928,7559007,4371.009120031506,4106.875084244266,-0.060428616947231756,Medium
LAO,3594800,32577678.535382,30581087.509928,7559007,4785.347934640357,4521.213898853117,-0.05519641192131862,Medium
LVA,0,115258974.018738,60837273.73132861,1881063,61273.31940436764,32341.965011979188,-0.4721688766599805,Critical
LVA,0,115258974.018738,60837273.73132861,1881063,61273.31940436764,32341.965011979188,-0.4721688766599805,Critical
LVA,2539400,115258974.018738,60837273.73132861,1881063,62623.30077128624,32881.957558746624,-0.47492455437891073,Critical
NA,60359383.17,0,0,5343,11296908.697361033,11296908.697361033,0,Low
NA,60359383.17,0,0,12077154,4997.815145025062,4997.815145025062,0,Low
NA,60359383.17,0,0,7465915,8084.6598400865805,8084.6598400865805,0,Low
NA,60359383.17,0,0,704356,85694.42607147522,85694.42607147522,0,Low
NA,60359383.17,0,0,1425179569,42.352124941246615,42.352124941246615,0,Low
NA,60359383.17,0,0,23420111,2577.2458196291213,2577.2458196291213,0,Low
NA,60359383.17,0,0,30395002,1985.832511871524,1985.832511871524,0,Low
NA,60359383.17,0,0,185345,325659.6248617443,325659.6248617443,0,Low
NA,60359383.17,0,0,102396968,589.4645549465879,589.4645549465879,0,Low
NA,60359383.17,0,0,89524246,674.2238652308783,674.2238652308783,0,Low
NA,60359383.17,0,0,112114,538375.0751021282,538375.0751021282,0,Low
NA,60359383.17,0,0,17904421,3371.1999494426545,3371.1999494426545,0,Low
NA,60359383.17,0,0,871540,69256.01024623081,69256.01024623081,0,Low
NA,60359383.17,0,0,10920,5527416.041208792,5527416.041208792,0,Low
NA,60359383.17,0,0,87058473,693.3200306649072,693.3200306649072,0,Low
NA,60359383.17,0,0,86507,697739.8727270626,697739.8727270626,0,Low
NA,60359383.17,0,0,28213017,2139.4161131367127,2139.4161131367127,0,Low
NA,60359383.17,0,0,11478,5258702.140616832,5258702.140616832,0,Low
NA,60359383.17,0,0,8021406686,7.52478780004348,7.52478780004348,0,Low
NA,60359383.17,0,0,475299909,126.99220434733978,126.99220434733978,0,Low
NA,60359383.17,0,0,199713824,302.2293698106747,302.2293698106747,0,Low
NA,60359383.17,0,0,264719925,228.01224037064833,228.01224037064833,0,Low
NA,60359383.17,0,0,71212991,847.5894962760376,847.5894962760376,0,Low
NA,60359383.17,0,0,435937001,138.45895859158787,138.45895859158787,0,Low
NA,60359383.17,0,0,1034848565,58.32677863354819,58.32677863354819,0,Low
NA,60359383.17,0,0,380481775,158.63935446053887,158.63935446053887,0,Low
NA,60359383.17,0,0,179821109,335.6635019418104,335.6635019418104,0,Low
NA,60359383.17,0,0,44052902,1370.1567985237386,1370.1567985237386,0,Low
NA,60359383.17,0,0,430492778,140.20997855160303,140.20997855160303,0,Low
NA,60359383.17,0,0,4747661033,12.713498868275249,12.713498868275249,0,Low
NA,60359383.17,0,0,79341768,760.751678359373,760.751678359373,0,Low
NA,60359383.17,0,0,1663264901,36.28969933394873,36.28969933394873,0,Low
NA,60359383.17,0,0,2022467287,29.844429899053296,29.844429899053296,0,Low
NA,60359383.17,0,0,684898412,88.12895768547935,88.12895768547935,0,Low
NA,60359383.17,0,0,297688665,202.7600989443115,202.7600989443115,0,Low
NA,60359383.17,0,0,746964086,80.80627208360858,80.80627208360858,0,Low
NA,60359383.17,0,0,289050977,208.81916330627035,208.81916330627035,0,Low
NA,60359383.17,0,0,107439461,561.7990132135901,561.7990132135901,0,Low
NA,60359383.17,0,0,151975351,397.16561121809815,397.16561121809815,0,Low
NA,60359383.17,0,0,198498297,304.0801058862485,304.0801058862485,0,Low
NA,60359383.17,0,0,45049350,1339.8502568849494,1339.8502568849494,0,Low
NA,60359383.17,0,0,31332719,1926.4010624165749,1926.4010624165749,0,Low
NA,60359383.17,0,0,12503827,4827.272735779214,4827.272735779214,0,Low
NA,60359383.17,0,0,449113453,134.39673821126885,134.39673821126885,0,Low
NA,60359383.17,0,0,1134811910,53.188887636894826,53.188887636894826,0,Low
NA,60359383.17,0,0,566128954,106.61772859969285,106.61772859969285,0,Low
NA,60359383.17,0,0,72230332,835.6514707699253,835.6514707699253,0,Low
NA,60359383.17,0,0,1039281637,58.07798485137672,58.07798485137672,0,Low
NA,60359383.17,0,0,1780529299,33.899685449657966,33.899685449657966,0,Low
NA,130424736,0,0,5343,24410394.160583943,24410394.160583943,0,Low
NA,130424736,0,0,12077154,10799.293939615243,10799.293939615243,0,Low
NA,130424736,0,0,7465915,17469.35720537938,17469.35720537938,0,Low
NA,130424736,0,0,704356,185168.7726093055,185168.7726093055,0,Low
NA,130424736,0,0,1425179569,91.51459846671433,91.51459846671433,0,Low
NA,130424736,0,0,23420111,5568.920488890936,5568.920488890936,0,Low
NA,130424736,0,0,30395002,4290.992841520458,4290.992841520458,0,Low
NA,130424736,0,0,185345,703686.2931290297,703686.2931290297,0,Low
NA,130424736,0,0,102396968,1273.716776457678,1273.716776457678,0,Low
NA,130424736,0,0,89524246,1456.8649480722797,1456.8649480722797,0,Low
NA,130424736,0,0,112114,1163322.475337603,1163322.475337603,0,Low
NA,130424736,0,0,17904421,7284.498951404237,7284.498951404237,0,Low
NA,130424736,0,0,871540,149648.59444202218,149648.59444202218,0,Low
NA,130424736,0,0,10920,11943657.142857144,11943657.142857144,0,Low
NA,130424736,0,0,87058473,1498.1279995572631,1498.1279995572631,0,Low
NA,130424736,0,0,86507,1507678.4075277145,1507678.4075277145,0,Low
NA,130424736,0,0,28213017,4622.856747295052,4622.856747295052,0,Low
NA,130424736,0,0,11478,11363019.341348667,11363019.341348667,0,Low
NA,130424736,0,0,8021406686,16.259584023789017,16.259584023789017,0,Low
NA,130424736,0,0,475299909,274.40513564247283,274.40513564247283,0,Low
NA,130424736,0,0,199713824,653.0581278139264,653.0581278139264,0,Low
NA,130424736,0,0,264719925,492.6895321536526,492.6895321536526,0,Low
NA,130424736,0,0,71212991,1831.4739230655262,1831.4739230655262,0,Low
NA,130424736,0,0,435937001,299.1825325696545,299.1825325696545,0,Low
NA,130424736,0,0,1034848565,126.03267802763006,126.03267802763006,0,Low
NA,130424736,0,0,380481775,342.78839242694346,342.78839242694346,0,Low
NA,130424736,0,0,179821109,725.3027006968354,725.3027006968354,0,Low
NA,130424736,0,0,44052902,2960.638915456693,2960.638915456693,0,Low
NA,130424736,0,0,430492778,302.9661417455881,302.9661417455881,0,Low
NA,130424736,0,0,4747661033,27.471366446223712,27.471366446223712,0,Low
NA,130424736,0,0,79341768,1643.8345059313526,1643.8345059313526,0,Low
NA,130424736,0,0,1663264901,78.41489105047856,78.41489105047856,0,Low
NA,130424736,0,0,2022467287,64.48793354450929,64.48793354450929,0,Low
NA,130424736,0,0,684898412,190.42931581508762,190.42931581508762,0,Low
NA,130424736,0,0,297688665,438.124629300212,438.124629300212,0,Low
NA,130424736,0,0,746964086,174.60643482664037,174.60643482664037,0,Low
NA,130424736,0,0,289050977,451.21707372744845,451.21707372744845,0,Low
NA,130424736,0,0,107439461,1213.9369909906752,1213.9369909906752,0,Low
NA,130424736,0,0,151975351,858.1966426910901,858.1966426910901,0,Low
NA,130424736,0,0,198498297,657.0572038711244,657.0572038711244,0,Low
NA,130424736,0,0,45049350,2895.152449480403,2895.152449480403,0,Low
NA,130424736,0,0,31332719,4162.573187472176,4162.573187472176,0,Low
NA,130424736,0,0,12503827,10430.78539074477,10430.78539074477,0,Low
NA,130424736,0,0,449113453,290.40487460080607,290.40487460080607,0,Low
NA,130424736,0,0,1134811910,114.93070776812696,114.93070776812696,0,Low
NA,130424736,0,0,566128954,230.37990740180373,230.37990740180373,0,Low
NA,130424736,0,0,72230332,1805.678201783705,1805.678201783705,0,Low
NA,130424736,0,0,1039281637,125.49508367768841,125.49508367768841,0,Low
NA,130424736,0,0,1780529299,73.25054188844325,73.25054188844325,0,Low
NA,13964056.74,0,0,5343,2613523.627175744,2613523.627175744,0,Low
NA,13964056.74,0,0,12077154,1156.237366849839,1156.237366849839,0,Low
NA,13964056.74,0,0,7465915,1870.3744604646583,1870.3744604646583,0,Low
NA,13964056.74,0,0,704356,19825.282584374945,19825.282584374945,0,Low
NA,13964056.74,0,0,1425179569,9.798103371491708,9.798103371491708,0,Low
NA,13964056.74,0,0,23420111,596.2421245569673,596.2421245569673,0,Low
NA,13964056.74,0,0,30395002,459.4195039039642,459.4195039039642,0,Low
NA,13964056.74,0,0,185345,75340.88721033747,75340.88721033747,0,Low
NA,13964056.74,0,0,102396968,136.3717794847207,136.3717794847207,0,Low
NA,13964056.74,0,0,89524246,155.98072437270233,155.98072437270233,0,Low
NA,13964056.74,0,0,112114,124552.3015858858,124552.3015858858,0,Low
NA,13964056.74,0,0,17904421,779.9222739456361,779.9222739456361,0,Low
NA,13964056.74,0,0,871540,16022.278656171833,16022.278656171833,0,Low
NA,13964056.74,0,0,10920,1278759.7747252746,1278759.7747252746,0,Low
NA,13964056.74,0,0,87058473,160.3985948616397,160.3985948616397,0,Low
NA,13964056.74,0,0,86507,161421.11898459084,161421.11898459084,0,Low
NA,13964056.74,0,0,28213017,494.95084981517573,494.95084981517573,0,Low
NA,13964056.74,0,0,11478,1216593.1991636173,1216593.1991636173,0,Low
NA,13964056.74,0,0,8021406686,1.740848866866691,1.740848866866691,0,Low
NA,13964056.74,0,0,475299909,29.379464366781523,29.379464366781523,0,Low
NA,13964056.74,0,0,199713824,69.92033130365577,69.92033130365577,0,Low
NA,13964056.74,0,0,264719925,52.75030483632843,52.75030483632843,0,Low
NA,13964056.74,0,0,71212991,196.08861450574375,196.08861450574375,0,Low
NA,13964056.74,0,0,435937001,32.03228151766819,32.03228151766819,0,Low
NA,13964056.74,0,0,1034848565,13.493816595281261,13.493816595281261,0,Low
NA,13964056.74,0,0,380481775,36.70098716291996,36.70098716291996,0,Low
NA,13964056.74,0,0,179821109,77.65526982708131,77.65526982708131,0,Low
NA,13964056.74,0,0,44052902,316.9838105103723,316.9838105103723,0,Low
NA,13964056.74,0,0,430492778,32.43737747442537,32.43737747442537,0,Low
NA,13964056.74,0,0,4747661033,2.9412497318024093,2.9412497318024093,0,Low
NA,13964056.74,0,0,79341768,175.99880985762758,175.99880985762758,0,Low
NA,13964056.74,0,0,1663264901,8.395569900864517,8.395569900864517,0,Low
NA,13964056.74,0,0,2022467287,6.904466059727175,6.904466059727175,0,Low
NA,13964056.74,0,0,684898412,20.388507982115165,20.388507982115165,0,Low
NA,13964056.74,0,0,297688665,46.90825812934463,46.90825812934463,0,Low
NA,13964056.74,0,0,746964086,18.69441516897775,18.69441516897775,0,Low
NA,13964056.74,0,0,289050977,48.310013980682726,48.310013980682726,0,Low
NA,13964056.74,0,0,107439461,129.97139607764785,129.97139607764785,0,Low
NA,13964056.74,0,0,151975351,91.88369461308235,91.88369461308235,0,Low
NA,13964056.74,0,0,198498297,70.34849644075284,70.34849644075284,0,Low
NA,13964056.74,0,0,45049350,309.9724355623333,309.9724355623333,0,Low
NA,13964056.74,0,0,31332719,445.6701232982685,445.6701232982685,0,Low
NA,13964056.74,0,0,12503827,1116.7826250315204,1116.7826250315204,0,Low
NA,13964056.74,0,0,449113453,31.092492657974333,31.092492657974333,0,Low
NA,13964056.74,0,0,1134811910,12.305172881028364,12.305172881028364,0,Low
NA,13964056.74,0,0,566128954,24.665858619907294,24.665858619907294,0,Low
NA,13964056.74,0,0,72230332,193.32676942423578,193.32676942423578,0,Low
NA,13964056.74,0,0,1039281637,13.436258510550399,13.436258510550399,0,Low
NA,13964056.74,0,0,1780529299,7.842643616054307,7.842643616054307,0,Low
LBN,3000,68680130.54,55044278.954,5744489,11956.351651121624,9582.624138369836,-0.1985327616663992,High
LBN,100000,68680130.54,55044278.954,5744489,11973.237400228289,9599.5098874765,-0.1982527726967586,High
LSO,72096,7806646.724141999,7582213.300831799,2286110,3446.3532918984647,3348.180665336226,-0.028485943908600035,Low
LSO,5704,7806646.724141999,7582213.300831799,2286110,3417.3118197033386,3319.1391931411,-0.028728027099019966,Low
LBR,288000,7886467.8735,4875024.787428,5373294,1521.3140902954501,960.8677260965062,-0.3683962225644681,Critical
LBY,3829.86,0,0,7223805,0.5301721184334295,0.5301721184334295,0,Low
LBY,130000,0,0,7223805,17.99605609509116,17.99605609509116,0,Low
LTU,99790,233563656.655,129368235.60520001,2816919,82950.0055397404,45939.60692700074,-0.4461771686682818,Critical
LTU,0,233563656.655,129368235.60520001,2816919,82914.58031097095,45925.43683549297,-0.44611144791121515,Critical
LTU,4482760,233563656.655,129368235.60520001,2816919,84505.95017286617,46561.98478025105,-0.44900939300719755,Critical
NA,57425653.24,0,0,5343,10747829.54145611,10747829.54145611,0,Low
NA,57425653.24,0,0,12077154,4754.89947714503,4754.89947714503,0,Low
NA,57425653.24,0,0,7465915,7691.710023486739,7691.710023486739,0,Low
NA,57425653.24,0,0,704356,81529.30228464016,81529.30228464016,0,Low
NA,57425653.24,0,0,1425179569,40.29362649388359,40.29362649388359,0,Low
NA,57425653.24,0,0,23420111,2451.980404362729,2451.980404362729,0,Low
NA,57425653.24,0,0,30395002,1889.3123691849075,1889.3123691849075,0,Low
NA,57425653.24,0,0,185345,309831.14321940165,309831.14321940165,0,Low
NA,57425653.24,0,0,102396968,560.8140002739144,560.8140002739144,0,Low
NA,57425653.24,0,0,89524246,641.4536374872122,641.4536374872122,0,Low
NA,57425653.24,0,0,112114,512207.69252724905,512207.69252724905,0,Low
NA,57425653.24,0,0,17904421,3207.3448920800065,3207.3448920800065,0,Low
NA,57425653.24,0,0,871540,65889.86534180875,65889.86534180875,0,Low
NA,57425653.24,0,0,10920,5258759.454212454,5258759.454212454,0,Low
NA,57425653.24,0,0,87058473,659.6216457874239,659.6216457874239,0,Low
NA,57425653.24,0,0,86507,663826.6642005849,663826.6642005849,0,Low
NA,57425653.24,0,0,28213017,2035.4311359185726,2035.4311359185726,0,Low
NA,57425653.24,0,0,11478,5003106.22408085,5003106.22408085,0,Low
NA,57425653.24,0,0,8021406686,7.159050212505333,7.159050212505333,0,Low
NA,57425653.24,0,0,475299909,120.81982797097484,120.81982797097484,0,Low
NA,57425653.24,0,0,199713824,287.53970100737746,287.53970100737746,0,Low
NA,57425653.24,0,0,264719925,216.92984855597854,216.92984855597854,0,Low
NA,57425653.24,0,0,71212991,806.3929408610292,806.3929408610292,0,Low
NA,57425653.24,0,0,435937001,131.72924782312754,131.72924782312754,0,Low
NA,57425653.24,0,0,1034848565,55.49184217112965,55.49184217112965,0,Low
NA,57425653.24,0,0,380481775,150.92878821856843,150.92878821856843,0,Low
NA,57425653.24,0,0,179821109,319.34878813365566,319.34878813365566,0,Low
NA,57425653.24,0,0,44052902,1303.5611874105366,1303.5611874105366,0,Low
NA,57425653.24,0,0,430492778,133.3951605571418,133.3951605571418,0,Low
NA,57425653.24,0,0,4747661033,12.095567236339384,12.095567236339384,0,Low
NA,57425653.24,0,0,79341768,723.7758205741017,723.7758205741017,0,Low
NA,57425653.24,0,0,1663264901,34.52586127770395,34.52586127770395,0,Low
NA,57425653.24,0,0,2022467287,28.393860117847236,28.393860117847236,0,Low
NA,57425653.24,0,0,684898412,83.84550501775729,83.84550501775729,0,Low
NA,57425653.24,0,0,297688665,192.90507161231685,192.90507161231685,0,Low
NA,57425653.24,0,0,746964086,76.8787339529467,76.8787339529467,0,Low
NA,57425653.24,0,0,289050977,198.66963895437723,198.66963895437723,0,Low
NA,57425653.24,0,0,107439461,534.49312483055,534.49312483055,0,Low
NA,57425653.24,0,0,151975351,377.86162599486283,377.86162599486283,0,Low
NA,57425653.24,0,0,198498297,289.3004832177477,289.3004832177477,0,Low
NA,57425653.24,0,0,45049350,1274.727676203985,1274.727676203985,0,Low
NA,57425653.24,0,0,31332719,1832.7695480242235,1832.7695480242235,0,Low
NA,57425653.24,0,0,12503827,4592.64617464717,4592.64617464717,0,Low
NA,57425653.24,0,0,449113453,127.86446911444445,127.86446911444445,0,Low
NA,57425653.24,0,0,1134811910,50.603675141195865,50.603675141195865,0,Low
NA,57425653.24,0,0,566128954,101.43564082751365,101.43564082751365,0,Low
NA,57425653.24,0,0,72230332,795.0351555908672,795.0351555908672,0,Low
NA,57425653.24,0,0,1039281637,55.25514085456703,55.25514085456703,0,Low
NA,57425653.24,0,0,1780529299,32.25201251799227,32.25201251799227,0,Low
NA,33451489.86,0,0,5343,6260806.636720943,6260806.636720943,0,Low
NA,33451489.86,0,0,12077154,2769.8156254362575,2769.8156254362575,0,Low
NA,33451489.86,0,0,7465915,4480.561305613579,4480.561305613579,0,Low
NA,33451489.86,0,0,704356,47492.30482880816,47492.30482880816,0,Low
NA,33451489.86,0,0,1425179569,23.471771970090597,23.471771970090597,0,Low
NA,33451489.86,0,0,23420111,1428.3232842064667,1428.3232842064667,0,Low
NA,33451489.86,0,0,30395002,1100.5588964922588,1100.5588964922588,0,Low
NA,33451489.86,0,0,185345,180482.28902856834,180482.28902856834,0,Low
NA,33451489.86,0,0,102396968,326.68437858433464,326.68437858433464,0,Low
NA,33451489.86,0,0,89524246,373.6584372908318,373.6584372908318,0,Low
NA,33451489.86,0,0,112114,298370.3182474981,298370.3182474981,0,Low
NA,33451489.86,0,0,17904421,1868.3368683075537,1868.3368683075537,0,Low
NA,33451489.86,0,0,871540,38382.04770865365,38382.04770865365,0,Low
NA,33451489.86,0,0,10920,3063323.2472527474,3063323.2472527474,0,Low
NA,33451489.86,0,0,87058473,384.2416333215493,384.2416333215493,0,Low
NA,33451489.86,0,0,86507,386691.13320309337,386691.13320309337,0,Low
NA,33451489.86,0,0,28213017,1185.675741803863,1185.675741803863,0,Low
NA,33451489.86,0,0,11478,2914400.58024046,2914400.58024046,0,Low
NA,33451489.86,0,0,8021406686,4.170277255532235,4.170277255532235,0,Low
NA,33451489.86,0,0,475299909,70.37975229235737,70.37975229235737,0,Low
NA,33451489.86,0,0,199713824,167.49711757559658,167.49711757559658,0,Low
NA,33451489.86,0,0,264719925,126.3655913320465,126.3655913320465,0,Low
NA,33451489.86,0,0,71212991,469.73858828651083,469.73858828651083,0,Low
NA,33451489.86,0,0,435937001,76.73468823078865,76.73468823078865,0,Low
NA,33451489.86,0,0,1034848565,32.32500965974669,32.32500965974669,0,Low
NA,33451489.86,0,0,380481775,87.9187705114128,87.9187705114128,0,Low
NA,33451489.86,0,0,179821109,186.0264906941487,186.0264906941487,0,Low
